RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomeID,CustomeName
6350,CA-2015-104486,05/01/15,05/06/15,Standard Class,PO-18850,Patrick O'Brill
6351,CA-2017-161557,09/03/17,09/08/17,Standard Class,AG-10900,Arthur Gainer
6352,CA-2017-161130,11/03/17,11/08/17,Standard Class,BF-11275,Beth Fritzler
6353,US-2015-161347,09/13/15,09/19/15,Standard Class,HG-14845,Harry Greene
6354,US-2015-109015,09/06/15,09/12/15,Standard Class,BS-11590,Brendan Sweed
6355,US-2015-109015,09/06/15,09/12/15,Standard Class,BS-11590,Brendan Sweed
6356,CA-2014-110611,10/06/14,10/13/14,Standard Class,JD-16015,Joy Daniels
6357,CA-2017-139080,01/23/17,01/28/17,Standard Class,CS-12250,Chris Selesnick
6358,CA-2017-139080,01/23/17,01/28/17,Standard Class,CS-12250,Chris Selesnick
6359,CA-2017-139080,01/23/17,01/28/17,Standard Class,CS-12250,Chris Selesnick
6360,CA-2017-139080,01/23/17,01/28/17,Standard Class,CS-12250,Chris Selesnick
6361,CA-2015-115693,12/10/15,12/15/15,Standard Class,FC-14245,Frank Carlisle
6362,US-2014-107993,11/25/14,11/30/14,Standard Class,SE-20110,Sanjit Engle
6363,CA-2017-110443,11/21/17,11/25/17,Standard Class,CK-12205,Chloris Kastensmidt
6364,CA-2017-110443,11/21/17,11/25/17,Standard Class,CK-12205,Chloris Kastensmidt
6365,CA-2017-110443,11/21/17,11/25/17,Standard Class,CK-12205,Chloris Kastensmidt
6366,CA-2017-144848,04/04/17,04/05/17,First Class,DS-13030,Darrin Sayre
6367,CA-2017-144848,04/04/17,04/05/17,First Class,DS-13030,Darrin Sayre
6368,CA-2017-144848,04/04/17,04/05/17,First Class,DS-13030,Darrin Sayre
6369,US-2017-147998,05/19/17,05/24/17,Standard Class,SA-20830,Sue Ann Reed
6370,CA-2016-103919,10/03/16,10/07/16,Standard Class,TP-21565,Tracy Poddar
6371,CA-2016-113425,11/21/16,11/21/16,Same Day,JK-16120,Julie Kriz
6372,CA-2017-143035,10/03/17,10/05/17,Second Class,CC-12430,Chuck Clark
6373,CA-2017-143035,10/03/17,10/05/17,Second Class,CC-12430,Chuck Clark
6374,CA-2017-143035,10/03/17,10/05/17,Second Class,CC-12430,Chuck Clark
6375,CA-2014-107811,04/29/14,05/03/14,Standard Class,LA-16780,Laura Armstrong
6376,CA-2014-107811,04/29/14,05/03/14,Standard Class,LA-16780,Laura Armstrong
6377,CA-2016-163216,10/07/16,10/10/16,First Class,AW-10930,Arthur Wiediger
6378,US-2016-116442,12/15/16,12/22/16,Standard Class,BP-11230,Benjamin Patterson
6379,CA-2017-150623,04/10/17,04/14/17,Standard Class,DB-13360,Dennis Bolton
6380,CA-2017-150623,04/10/17,04/14/17,Standard Class,DB-13360,Dennis Bolton
6381,US-2014-163797,04/08/14,04/13/14,Standard Class,PC-19000,Pauline Chand
6382,CA-2016-127236,03/29/16,04/02/16,Standard Class,TB-21595,Troy Blackwell
6383,CA-2016-127236,03/29/16,04/02/16,Standard Class,TB-21595,Troy Blackwell
6384,US-2017-104661,01/15/17,01/18/17,First Class,TB-21250,Tim Brockman
6385,US-2017-104661,01/15/17,01/18/17,First Class,TB-21250,Tim Brockman
6386,US-2017-104661,01/15/17,01/18/17,First Class,TB-21250,Tim Brockman
6387,US-2017-104661,01/15/17,01/18/17,First Class,TB-21250,Tim Brockman
6388,CA-2014-134103,01/30/14,02/04/14,Standard Class,MV-18190,Mike Vittorini
6389,CA-2014-134103,01/30/14,02/04/14,Standard Class,MV-18190,Mike Vittorini
6390,CA-2015-147529,02/07/15,02/11/15,Standard Class,DK-12835,Damala Kotsonis
6391,CA-2015-147529,02/07/15,02/11/15,Standard Class,DK-12835,Damala Kotsonis
6392,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6393,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6394,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6395,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6396,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6397,CA-2016-129126,12/14/16,12/19/16,Standard Class,PK-19075,Pete Kriz
6398,CA-2017-131632,10/31/17,11/04/17,Standard Class,AH-10120,Adrian Hane
6399,CA-2017-151981,08/06/17,08/12/17,Standard Class,GM-14455,Gary Mitchum
6400,CA-2017-151981,08/06/17,08/12/17,Standard Class,GM-14455,Gary Mitchum
6401,CA-2017-151981,08/06/17,08/12/17,Standard Class,GM-14455,Gary Mitchum
6402,CA-2017-125472,05/30/17,05/31/17,First Class,BD-11725,Bruce Degenhardt
6403,CA-2017-125472,05/30/17,05/31/17,First Class,BD-11725,Bruce Degenhardt
6404,CA-2017-125472,05/30/17,05/31/17,First Class,BD-11725,Bruce Degenhardt
6405,CA-2015-156328,11/30/15,12/05/15,Standard Class,RM-19375,Raymond Messe
6406,CA-2017-154074,08/31/17,09/02/17,Second Class,BW-11110,Bart Watters
6407,CA-2017-154074,08/31/17,09/02/17,Second Class,BW-11110,Bart Watters
6408,CA-2017-161774,05/14/17,05/15/17,First Class,GT-14710,Greg Tran
6409,CA-2017-161774,05/14/17,05/15/17,First Class,GT-14710,Greg Tran
6410,CA-2017-161774,05/14/17,05/15/17,First Class,GT-14710,Greg Tran
6411,CA-2017-161774,05/14/17,05/15/17,First Class,GT-14710,Greg Tran
6412,CA-2017-161774,05/14/17,05/15/17,First Class,GT-14710,Greg Tran
6413,CA-2017-151211,08/17/17,08/23/17,Standard Class,AH-10120,Adrian Hane
6414,CA-2017-151211,08/17/17,08/23/17,Standard Class,AH-10120,Adrian Hane
6415,CA-2017-142671,11/10/17,11/14/17,Second Class,DR-12940,Daniel Raglin
6416,CA-2017-144750,08/21/17,08/21/17,Same Day,DL-13495,Dionis Lloyd
6417,CA-2016-111976,03/08/16,03/12/16,Standard Class,BD-11620,Brian DeCherney
6418,CA-2016-111976,03/08/16,03/12/16,Standard Class,BD-11620,Brian DeCherney
6419,CA-2016-140130,10/31/16,11/05/16,Standard Class,HW-14935,Helen Wasserman
6420,CA-2016-140130,10/31/16,11/05/16,Standard Class,HW-14935,Helen Wasserman
6421,CA-2016-140130,10/31/16,11/05/16,Standard Class,HW-14935,Helen Wasserman
6422,CA-2016-140130,10/31/16,11/05/16,Standard Class,HW-14935,Helen Wasserman
6423,CA-2014-159121,07/26/14,08/01/14,Standard Class,JO-15145,Jack O'Briant
6424,CA-2015-149650,10/24/15,10/27/15,First Class,RD-19660,Robert Dilbeck
6425,CA-2017-115777,08/19/17,08/24/17,Standard Class,DO-13645,Doug O'Connell
6426,CA-2016-143714,05/23/16,05/27/16,Standard Class,CC-12370,Christopher Conant
6427,CA-2016-143714,05/23/16,05/27/16,Standard Class,CC-12370,Christopher Conant
6428,CA-2016-143714,05/23/16,05/27/16,Standard Class,CC-12370,Christopher Conant
6429,CA-2016-143714,05/23/16,05/27/16,Standard Class,CC-12370,Christopher Conant
6430,CA-2014-165764,11/03/14,11/07/14,Standard Class,SH-20395,Shahid Hopkins
6431,CA-2014-165764,11/03/14,11/07/14,Standard Class,SH-20395,Shahid Hopkins
6432,CA-2014-165764,11/03/14,11/07/14,Standard Class,SH-20395,Shahid Hopkins
6433,CA-2014-165764,11/03/14,11/07/14,Standard Class,SH-20395,Shahid Hopkins
6434,CA-2015-121405,03/30/15,04/04/15,Standard Class,FC-14335,Fred Chung
6435,CA-2015-121405,03/30/15,04/04/15,Standard Class,FC-14335,Fred Chung
6436,US-2017-116897,05/27/17,05/29/17,First Class,JG-15160,James Galang
6437,US-2017-116897,05/27/17,05/29/17,First Class,JG-15160,James Galang
6438,US-2017-116897,05/27/17,05/29/17,First Class,JG-15160,James Galang
6439,US-2017-113992,12/14/17,12/19/17,Standard Class,LC-16885,Lena Creighton
6440,CA-2014-166891,10/04/14,10/06/14,First Class,CC-12220,Chris Cortes
6441,CA-2016-101161,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters
6442,CA-2016-101161,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters
6443,CA-2016-101161,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters
6444,CA-2016-101161,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters
6445,CA-2016-101161,10/13/16,10/20/16,Standard Class,BW-11110,Bart Watters
6446,CA-2015-151785,03/05/15,03/10/15,Standard Class,JJ-15445,Jennifer Jackson
6447,US-2017-119816,03/04/17,03/06/17,Second Class,TT-21460,Tonja Turnell
6448,US-2017-119816,03/04/17,03/06/17,Second Class,TT-21460,Tonja Turnell
6449,US-2017-119816,03/04/17,03/06/17,Second Class,TT-21460,Tonja Turnell
6450,CA-2015-156510,09/25/15,09/29/15,Standard Class,EH-13990,Erica Hackney
6451,CA-2015-156510,09/25/15,09/29/15,Standard Class,EH-13990,Erica Hackney
6452,CA-2015-156510,09/25/15,09/29/15,Standard Class,EH-13990,Erica Hackney
6453,US-2015-110261,12/19/15,12/23/15,Second Class,PR-18880,Patrick Ryan
6454,CA-2015-125710,10/08/15,10/13/15,Standard Class,BT-11680,Brian Thompson
6455,CA-2017-161102,07/31/17,08/03/17,First Class,EC-14050,Erin Creighton
6456,CA-2017-161102,07/31/17,08/03/17,First Class,EC-14050,Erin Creighton
6457,CA-2014-110065,08/05/14,08/11/14,Standard Class,SP-20650,Stephanie Phelps
6458,CA-2014-110065,08/05/14,08/11/14,Standard Class,SP-20650,Stephanie Phelps
6459,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6460,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6461,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6462,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6463,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6464,US-2017-133361,05/14/17,05/17/17,First Class,AJ-10780,Anthony Jacobs
6465,US-2016-155404,09/22/16,09/28/16,Standard Class,AS-10630,Ann Steele
6466,CA-2015-114503,11/13/15,11/17/15,Standard Class,AA-10375,Allen Armold
6467,CA-2017-153080,05/22/17,05/25/17,Second Class,EH-13945,Eric Hoffmann
6468,CA-2016-163804,12/02/16,12/08/16,Standard Class,DB-13270,Deborah Brumfield
6469,CA-2016-163804,12/02/16,12/08/16,Standard Class,DB-13270,Deborah Brumfield
6470,CA-2016-163804,12/02/16,12/08/16,Standard Class,DB-13270,Deborah Brumfield
6471,CA-2015-108532,08/29/15,09/02/15,Standard Class,CC-12100,Chad Cunningham
6472,CA-2015-108532,08/29/15,09/02/15,Standard Class,CC-12100,Chad Cunningham
6473,CA-2014-151897,06/06/14,06/10/14,Standard Class,VT-21700,Valerie Takahito
6474,CA-2016-113292,03/18/16,03/20/16,Second Class,DB-13060,Dave Brooks
6475,CA-2014-149524,01/14/14,01/15/14,First Class,BS-11590,Brendan Sweed
6476,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6477,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6478,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6479,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6480,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6481,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6482,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6483,CA-2017-140872,06/03/17,06/10/17,Standard Class,NR-18550,Nick Radford
6484,CA-2017-113908,06/03/17,06/09/17,Standard Class,KN-16390,Katherine Nockton
6485,CA-2017-113908,06/03/17,06/09/17,Standard Class,KN-16390,Katherine Nockton
6486,CA-2017-113908,06/03/17,06/09/17,Standard Class,KN-16390,Katherine Nockton
6487,CA-2015-120621,03/21/15,03/26/15,Standard Class,JW-16075,Julia West
6488,CA-2015-120621,03/21/15,03/26/15,Standard Class,JW-16075,Julia West
6489,CA-2015-120621,03/21/15,03/26/15,Standard Class,JW-16075,Julia West
6490,US-2017-148866,09/19/17,09/24/17,Standard Class,JM-15535,Jessica Myrick
6491,CA-2014-149594,09/15/14,09/19/14,Standard Class,MF-18250,Monica Federle
6492,CA-2016-113845,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson
6493,CA-2016-113845,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson
6494,CA-2016-113845,11/20/16,11/25/16,Standard Class,FA-14230,Frank Atkinson
6495,CA-2017-111262,10/28/17,11/01/17,Second Class,KH-16510,Keith Herrera
6496,CA-2017-111262,10/28/17,11/01/17,Second Class,KH-16510,Keith Herrera
6497,CA-2017-111262,10/28/17,11/01/17,Second Class,KH-16510,Keith Herrera
6498,CA-2015-103135,07/24/15,07/28/15,Standard Class,SS-20515,Shirley Schmidt
6499,CA-2015-103135,07/24/15,07/28/15,Standard Class,SS-20515,Shirley Schmidt
6500,CA-2015-103135,07/24/15,07/28/15,Standard Class,SS-20515,Shirley Schmidt
6501,CA-2015-103135,07/24/15,07/28/15,Standard Class,SS-20515,Shirley Schmidt
6502,CA-2014-129147,11/02/14,11/06/14,Standard Class,LC-17050,Liz Carlisle
6503,CA-2014-129147,11/02/14,11/06/14,Standard Class,LC-17050,Liz Carlisle
6504,CA-2014-129147,11/02/14,11/06/14,Standard Class,LC-17050,Liz Carlisle
6505,CA-2017-128265,11/17/17,11/22/17,Second Class,VW-21775,Victoria Wilson
6506,CA-2016-152331,06/26/16,06/30/16,Standard Class,LD-16855,Lela Donovan
6507,US-2016-128909,10/09/16,10/11/16,Second Class,SP-20545,Sibella Parks
6508,US-2016-128909,10/09/16,10/11/16,Second Class,SP-20545,Sibella Parks
6509,CA-2017-102197,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick
6510,CA-2017-102197,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick
6511,CA-2017-102197,12/20/17,12/26/17,Standard Class,DK-13150,David Kendrick
6512,CA-2017-167640,03/06/17,03/10/17,Standard Class,FC-14245,Frank Carlisle
6513,CA-2017-167640,03/06/17,03/10/17,Standard Class,FC-14245,Frank Carlisle
6514,CA-2017-167640,03/06/17,03/10/17,Standard Class,FC-14245,Frank Carlisle
6515,CA-2017-167640,03/06/17,03/10/17,Standard Class,FC-14245,Frank Carlisle
6516,US-2017-116652,09/15/17,09/19/17,Standard Class,RD-19480,Rick Duston
6517,US-2017-116652,09/15/17,09/19/17,Standard Class,RD-19480,Rick Duston
6518,US-2017-116652,09/15/17,09/19/17,Standard Class,RD-19480,Rick Duston
6519,US-2017-116652,09/15/17,09/19/17,Standard Class,RD-19480,Rick Duston
6520,US-2017-116652,09/15/17,09/19/17,Standard Class,RD-19480,Rick Duston
6521,CA-2017-138289,01/16/17,01/18/17,Second Class,AR-10540,Andy Reiter
6522,CA-2017-138289,01/16/17,01/18/17,Second Class,AR-10540,Andy Reiter
6523,CA-2017-138289,01/16/17,01/18/17,Second Class,AR-10540,Andy Reiter
6524,CA-2016-129308,07/07/16,07/13/16,Standard Class,CC-12100,Chad Cunningham
6525,CA-2016-129308,07/07/16,07/13/16,Standard Class,CC-12100,Chad Cunningham
6526,CA-2016-129308,07/07/16,07/13/16,Standard Class,CC-12100,Chad Cunningham
6527,CA-2016-129308,07/07/16,07/13/16,Standard Class,CC-12100,Chad Cunningham
6528,CA-2016-157791,12/23/16,12/28/16,Second Class,CA-11965,Carol Adams
6529,CA-2014-146864,12/22/14,12/26/14,Standard Class,BT-11530,Bradley Talbott
6530,CA-2014-103744,02/23/14,02/27/14,Standard Class,MG-17875,Michael Grace
6531,CA-2014-103744,02/23/14,02/27/14,Standard Class,MG-17875,Michael Grace
6532,US-2017-107384,12/04/17,12/08/17,Standard Class,TP-21130,Theone Pippenger
6533,US-2017-107384,12/04/17,12/08/17,Standard Class,TP-21130,Theone Pippenger
6534,US-2017-107384,12/04/17,12/08/17,Standard Class,TP-21130,Theone Pippenger
6535,CA-2014-128209,11/17/14,11/22/14,Standard Class,GT-14710,Greg Tran
6536,CA-2014-128209,11/17/14,11/22/14,Standard Class,GT-14710,Greg Tran
6537,CA-2014-169684,10/20/14,10/23/14,First Class,FH-14365,Fred Hopkins
6538,CA-2014-169684,10/20/14,10/23/14,First Class,FH-14365,Fred Hopkins
6539,CA-2015-109862,10/25/15,10/30/15,Standard Class,HK-14890,Heather Kirkland
6540,CA-2015-109862,10/25/15,10/30/15,Standard Class,HK-14890,Heather Kirkland
6541,US-2017-107888,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes
6542,US-2017-107888,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes
6543,US-2017-107888,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes
6544,US-2017-107888,11/16/17,11/19/17,First Class,CC-12220,Chris Cortes
6545,US-2017-154872,05/14/17,05/18/17,Standard Class,DP-13000,Darren Powers
6546,US-2017-154872,05/14/17,05/18/17,Standard Class,DP-13000,Darren Powers
6547,US-2017-154872,05/14/17,05/18/17,Standard Class,DP-13000,Darren Powers
6548,CA-2014-113880,03/01/14,03/05/14,Standard Class,VF-21715,Vicky Freymann
6549,CA-2014-113880,03/01/14,03/05/14,Standard Class,VF-21715,Vicky Freymann
6550,US-2015-164966,07/30/15,08/01/15,First Class,GH-14410,Gary Hansen
6551,CA-2015-126739,11/01/15,11/03/15,Second Class,JH-16180,Justin Hirsh
6552,CA-2017-161578,12/16/17,12/21/17,Second Class,RB-19465,Rick Bensley
6553,CA-2017-161578,12/16/17,12/21/17,Second Class,RB-19465,Rick Bensley
6554,CA-2014-137092,10/20/14,10/22/14,Second Class,LS-16975,Lindsay Shagiari
6555,CA-2014-137092,10/20/14,10/22/14,Second Class,LS-16975,Lindsay Shagiari
6556,CA-2014-137092,10/20/14,10/22/14,Second Class,LS-16975,Lindsay Shagiari
6557,CA-2014-137092,10/20/14,10/22/14,Second Class,LS-16975,Lindsay Shagiari
6558,CA-2014-137092,10/20/14,10/22/14,Second Class,LS-16975,Lindsay Shagiari
6559,CA-2015-166947,06/05/15,06/10/15,Standard Class,EB-13750,Edward Becker
6560,CA-2016-160941,07/21/16,07/26/16,Standard Class,DK-12835,Damala Kotsonis
6561,CA-2016-160941,07/21/16,07/26/16,Standard Class,DK-12835,Damala Kotsonis
6562,CA-2017-144680,03/31/17,04/02/17,First Class,SC-20260,Scott Cohen
6563,CA-2014-166086,05/07/14,05/12/14,Standard Class,CT-11995,Carol Triggs
6564,CA-2014-166086,05/07/14,05/12/14,Standard Class,CT-11995,Carol Triggs
6565,CA-2014-166086,05/07/14,05/12/14,Standard Class,CT-11995,Carol Triggs
6566,CA-2014-166086,05/07/14,05/12/14,Standard Class,CT-11995,Carol Triggs
6567,CA-2017-131282,02/05/17,02/08/17,Second Class,CB-12025,Cassandra Brandow
6568,CA-2017-131282,02/05/17,02/08/17,Second Class,CB-12025,Cassandra Brandow
6569,CA-2014-100678,04/18/14,04/22/14,Standard Class,KM-16720,Kunst Miller
6570,CA-2014-100678,04/18/14,04/22/14,Standard Class,KM-16720,Kunst Miller
6571,CA-2014-100678,04/18/14,04/22/14,Standard Class,KM-16720,Kunst Miller
6572,CA-2014-100678,04/18/14,04/22/14,Standard Class,KM-16720,Kunst Miller
6573,CA-2016-161543,05/10/16,05/16/16,Standard Class,RD-19720,Roger Demir
6574,CA-2016-160535,11/25/16,11/30/16,Standard Class,BP-11050,Barry Pond
6575,CA-2016-160535,11/25/16,11/30/16,Standard Class,BP-11050,Barry Pond
6576,CA-2017-123085,03/03/17,03/08/17,Standard Class,EJ-13720,Ed Jacobs
6577,CA-2017-123085,03/03/17,03/08/17,Standard Class,EJ-13720,Ed Jacobs
6578,CA-2015-153752,12/06/15,12/11/15,Second Class,RO-19780,Rose O'Brian
6579,CA-2014-103660,08/25/14,08/30/14,Standard Class,MW-18220,Mitch Webber
6580,CA-2016-169887,10/22/16,10/22/16,Same Day,MS-17530,MaryBeth Skach
6581,CA-2016-169887,10/22/16,10/22/16,Same Day,MS-17530,MaryBeth Skach
6582,CA-2016-169887,10/22/16,10/22/16,Same Day,MS-17530,MaryBeth Skach
6583,CA-2016-148516,08/07/16,08/11/16,Standard Class,DW-13585,Dorothy Wardle
6584,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6585,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6586,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6587,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6588,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6589,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6590,CA-2017-104731,07/21/17,07/27/17,Standard Class,AM-10705,Anne McFarland
6591,CA-2014-164749,03/23/14,03/26/14,First Class,BG-11740,Bruce Geld
6592,CA-2015-103716,04/30/15,05/06/15,Standard Class,KB-16585,Ken Black
6593,CA-2015-103716,04/30/15,05/06/15,Standard Class,KB-16585,Ken Black
6594,CA-2016-126795,06/13/16,06/16/16,Second Class,GT-14710,Greg Tran
6595,CA-2015-146290,05/04/15,05/11/15,Standard Class,SV-20815,Stuart Van
6596,CA-2017-157112,04/23/17,04/26/17,First Class,GG-14650,Greg Guthrie
6597,CA-2017-157112,04/23/17,04/26/17,First Class,GG-14650,Greg Guthrie
6598,CA-2014-169257,06/06/14,06/12/14,Standard Class,SV-20785,Stewart Visinsky
6599,CA-2014-169257,06/06/14,06/12/14,Standard Class,SV-20785,Stewart Visinsky
6600,CA-2014-154095,12/02/14,12/07/14,Standard Class,ON-18715,Odella Nelson
6601,CA-2014-154095,12/02/14,12/07/14,Standard Class,ON-18715,Odella Nelson
6602,CA-2014-154095,12/02/14,12/07/14,Standard Class,ON-18715,Odella Nelson
6603,CA-2014-154095,12/02/14,12/07/14,Standard Class,ON-18715,Odella Nelson
6604,CA-2017-146346,06/17/17,06/20/17,First Class,RA-19945,Ryan Akin
6605,CA-2016-148852,05/26/16,05/31/16,Standard Class,SV-20785,Stewart Visinsky
6606,CA-2016-148852,05/26/16,05/31/16,Standard Class,SV-20785,Stewart Visinsky
6607,CA-2016-148852,05/26/16,05/31/16,Standard Class,SV-20785,Stewart Visinsky
6608,CA-2016-148852,05/26/16,05/31/16,Standard Class,SV-20785,Stewart Visinsky
6609,CA-2016-148852,05/26/16,05/31/16,Standard Class,SV-20785,Stewart Visinsky
6610,US-2015-118906,03/10/15,03/10/15,Same Day,KB-16585,Ken Black
6611,CA-2016-168921,10/20/16,10/22/16,First Class,AG-10495,Andrew Gjertsen
6612,CA-2015-107678,04/21/15,04/28/15,Standard Class,JK-16090,Juliana Krohn
6613,CA-2015-107678,04/21/15,04/28/15,Standard Class,JK-16090,Juliana Krohn
6614,CA-2015-107678,04/21/15,04/28/15,Standard Class,JK-16090,Juliana Krohn
6615,CA-2015-107678,04/21/15,04/28/15,Standard Class,JK-16090,Juliana Krohn
6616,CA-2016-123512,06/17/16,06/19/16,First Class,MV-18190,Mike Vittorini
6617,CA-2016-123512,06/17/16,06/19/16,First Class,MV-18190,Mike Vittorini
6618,CA-2016-123512,06/17/16,06/19/16,First Class,MV-18190,Mike Vittorini
6619,US-2017-167402,01/13/17,01/18/17,Second Class,CP-12085,Cathy Prescott
6620,US-2017-167402,01/13/17,01/18/17,Second Class,CP-12085,Cathy Prescott
6621,US-2017-167402,01/13/17,01/18/17,Second Class,CP-12085,Cathy Prescott
6622,US-2017-167402,01/13/17,01/18/17,Second Class,CP-12085,Cathy Prescott
6623,CA-2014-130449,09/06/14,09/09/14,First Class,VP-21760,Victoria Pisteka
6624,CA-2014-130449,09/06/14,09/09/14,First Class,VP-21760,Victoria Pisteka
6625,CA-2015-141250,01/19/15,01/23/15,Standard Class,PM-18940,Paul MacIntyre
